MarkerId,MarkerNumber,Title,Subtitle,Annotation,YearErected,ErectedBy,Latitude,Longitude,StreetAddress,City,County,State,Location,Missing,Link
87063,,James Morris 1798 - 1865,,,1979,"Ontario Heritage Foundation, Ministry of Culture and Recreation",44.59038,-75.68593,9796 William Street,Brockville,Leeds and Grenville United Counties,Ontario,"Marker is at the intersection of William Street and Court House Square, on the left when traveling south on William Street. ",,http://www.hmdb.org/m.asp?m=87063
87064,,Former Brockville Post Office,,,,Historic Sites and Monuments Board of Canada,44.58998,-75.68503,14 Court House Avenue,Brockville,Leeds and Grenville United Counties,Ontario,"Marker is at the intersection of Court House Avenue (County Route 29) and William Street, on the right when traveling south on Court House Avenue. ",,http://www.hmdb.org/m.asp?m=87064
87065,,Blockhouse Island,,,1959,Ontario Archaeological and Historic Sites Board,44.58812,-75.68097,30 Block House Island Road,Brockville,Leeds and Grenville United Counties,Ontario,"Marker is on Block House Island Road, 0.2 kilometers south of Water Street East, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=87065
87075,,The Brockville Tunnel 1860,,,1962,Ontario Archaeological and Historic Sites Board,44.58933,-75.6817,9 Block House Island Road,Brockville,Leeds and Grenville United Counties,Ontario,"Marker is on Block House Island Road, 0.1 kilometers south of Water Street East, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=87075
87079,,"William Buell, Sr. 1751 - 1832",,,1990,"Ontario Heritage Foundation, Ministry of Culture and Communications",44.58732,-75.68548,,Brockville,Leeds and Grenville United Counties,Ontario,"Marker is at the intersection of Home Street and Water Street West, on the right when traveling south on Home Street. ",,http://www.hmdb.org/m.asp?m=87079
87163,,Chimney Island (Bridge Island),,,1937,Historic Sites and Monuments Board of Canada,44.46978,-75.83978,1186 Thousand Islands Parkway,Mallorytown,Leeds and Grenville United Counties,Ontario,"Marker is on Thousand Islands Parkway, 2 kilometers east of Mallorytown Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=87163
87198,,Elizabeth Rabb Beatty,1856 - 1939,,1978,"Ontario Heritage Foundation, Ministry of Culture and Recreation",44.40855,-76.01825,1 Beatty Street,Lansdowne,Leeds and Grenville United Counties,Ontario,"Marker is at the intersection of Prince Street and Beatty Street, on the right when traveling north on Prince Street. ",,http://www.hmdb.org/m.asp?m=87198
87957,,Sally Grant,,,1982,Brockville Sesquicentennial Committee,44.59062,-75.68553,41 Court House Square,Brockville,Leeds and Grenville United Counties,Ontario,Marker can be reached from Court House Square. ,,http://www.hmdb.org/m.asp?m=87957
87959,,"The Brockville ""Van"" or Caboose","Built 1954 - Donated, restored and placed here, 1987",,2008,City of Brockville Railway Tunnel Committee,44.58973,-75.6815,1 Water Street West,Brockville,Leeds and Grenville United Counties,Ontario,Marker can be reached from the intersection of Water Street East and Ferry Street. ,,http://www.hmdb.org/m.asp?m=87959
89841,,Dr. Mahlon W. Locke,1880-1942,,,Archaeological and Historic Sites Board,44.97532,-75.243,12385 CR-18,Williamsburg,"Stormont, Dundas and Glengarry United Counties",Ontario,"Marker is at the intersection of County Route 18 and Locke Lane, on the right when traveling west on County Route 18. ",,http://www.hmdb.org/m.asp?m=89841
89843,,John McIntosh,1777-1846,,1962,Ontario Archaeological and Historic Sites Board,44.94042,-75.30725,,Williamsburg,"Stormont, Dundas and Glengarry United Counties",Ontario,"Marker is at the intersection of Dundela Road and McIntosh Road, on the right when traveling west on Dundela Road. ",,http://www.hmdb.org/m.asp?m=89843
89974,,The Founding of Spencerville,,,,Archaeological and Historic Sites Board of Ontario,44.84227,-75.54795,18 Centre Street,Spencerville,Leeds and Grenville United Counties,Ontario,"Marker is at the intersection of Centre Street and Murray Street, on the right when traveling west on Centre Street. ",,http://www.hmdb.org/m.asp?m=89974
89977,,Roebuck Indian Village Site,,,1974,Archaeoligical and Historic Sites Board of Ontario,44.80947,-75.59759,7779 County Road 21,Roebuck,Leeds and Grenville United Counties,Ontario,"Marker is on County Route 21, 1 kilometer east of County Route 18, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=89977
89979,,Dumbrille's Store,,,,,44.63555,-75.61248,,Maitland,Leeds and Grenville United Counties,Ontario,"Marker is on Provincial Highway 2 near Church Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=89979
89996,,The Founding of Maitland,,,,Archaeological and Historic Sites Board of Ontario,44.63562,-75.61232,,Maitland,Leeds and Grenville United Counties,Ontario,"Marker is on Provincial Highway 2 west of Church Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=89996
89998,,Dorothy Martha Dumbrille,1897-1981,,,Ontario Ministry of Culture and Communications,44.63615,-75.61208,,Maitland,Leeds and Grenville United Counties,Ontario,"Marker is at the intersection of Church Street and Ontario Highway 2, on the right when traveling south on Church Street. ",,http://www.hmdb.org/m.asp?m=89998
89999,,"Lieut.-Col. Thain Wendell MacDowell, V.C., D.S.O.",1890-1960,,,Archaeological and Historic Sites Board of Ontario,44.636,-75.61215,,Maitland,Leeds and Grenville United Counties,Ontario,"Marker is on Provincial Highway 2 west of Church Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=89999
90000,,St. James's Masonic Lodge No. 74,A.F. & A.M.,,,St. James's Masonic Lodge No. 74 and the St. Lawrence District of the Grand Lodge A.F. & A.M. of Canada,44.63718,-75.61298,14 Church Street,Maitland,Leeds and Grenville United Counties,Ontario,"Marker is on Church Street, 0.1 kilometers north of Ontario Highway 2, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=90000
90002,,St. James Church 1826,,,,Archaeological and Historic Sites Board of Ontario,44.6383,-75.6139,20 Church Street,Maitland,Leeds and Grenville United Counties,Ontario,"Marker is on Church Street, 0.3 kilometers north of Ontario Highway 2, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=90002
90003,,War of 1812-1814,,,2012,Joel Stone Heritage Park Committee,44.32317,-76.16207,26 Kate Street,Gananoque,Leeds and Grenville United Counties,Ontario,"Marker is on Water Street west of Market Street, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=90003
90006,,Colonel Joel Stone,1749-1833,,,Ontario Heritage Trust,44.32865,-76.16428,30 King Street East,Gananoque,Leeds and Grenville United Counties,Ontario,"Marker is on King Street East (Provincial Highway 2) 0.2 kilometers west of Stone Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=90006
90007,,Private John Henry (Harry) Brown,Victoria Cross,"Born Gananoque 9 May 1898<br>Died of wounds 17 August 1917, age 19",,,44.32853,-76.16463,30 King Street East,Gananoque,Leeds and Grenville United Counties,Ontario,"Marker is on King Street East (Provincial Highway 2) 0.2 kilometers west of Stone Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=90007
90008,,Sir John A. Macdonald,(1815-1891),,1938,Government of Canada,44.2622,-76.54178,927 Purdy Mill Road,Kingston,Frontenac County,Ontario,Marker can be reached from Beech Avenue. ,,http://www.hmdb.org/m.asp?m=90008
90042,,Victoria College,,,,Ontario Archaeological and Historic Sites Board,43.9653,-78.16445,100 University Avenue East,Cobourg,Northumberland County,Ontario,"Marker is at the intersection of University Avenue East and College Street, on the left when traveling east on University Avenue East. ",,http://www.hmdb.org/m.asp?m=90042
90045,,Church of St. Peter,,,1979,Ontario Heritage Foundation,43.96093,-78.16152,,Cobourg,Northumberland County,Ontario,"Marker is at the intersection of King Street East (Provincial Highway 2) and Church Street, on the left when traveling east on King Street East. ",,http://www.hmdb.org/m.asp?m=90045
90054,,Ryerson Walk,,,2012,Architectual Conservancy of Ontario (Cobourg Branch),43.96035,-78.16225,,Cobourg,Northumberland County,Ontario,"Marker is on King Street East (Provincial Highway 2) near College Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=90054
90082,,William Weller,1788-1863,,1957,Ontario Archaeological and Historic Sites Board,43.96038,-78.16307,,Cobourg,Northumberland County,Ontario,"Marker is on King Street East (Provincial Highway 2) east of McGill Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=90082
90084,,Victoria Hall,,,1986,Ontario Heritage Foundation,43.95947,-78.1677,55 King Street West,Cobourg,Northumberland County,Ontario,"Marker is on King Street West (Provincial Highway 2) west of 2nd Street, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=90084
90086,,Victoria Hall,,,,Historic Sites and Monuments Board of Canada,43.95947,-78.1679,55 King Street West,Cobourg,Northumberland County,Ontario,"Marker is on King Street West (Provincial Highway 2) east of 3rd Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=90086
90087,,Cobourg and Peterborough Railway,1852-1898,,,Ontario Archaeological and Historic Sites Board,43.95688,-78.16725,,Cobourg,Northumberland County,Ontario,"Marker is on 3rd Street, 0.2 kilometers south of Albert Street, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=90087
90089,,The Founding of Cobourg,,,,Ontario Heritage Foundation,43.95682,-78.16728,103 3rd Street,Cobourg,Northumberland County,Ontario,"Marker is on 3rd Street, 0.2 kilometers south of Albert Street, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=90089
90090,,Marie Dressler,1868-1934,,1979,Ontario Heritage Foundation,43.9593,-78.17452,212 King Street West,Cobourg,Northumberland County,Ontario,"Marker is at the intersection of King Street west (Provincial Highway 2) and Matthew Street, on the right when traveling west on King Street west. ",,http://www.hmdb.org/m.asp?m=90090
90183,,The Banwell Road Area Black Settlement,,,2015,Ontario Heritage Trust,42.2866,-82.8955,2325 Banwell Rd,Tecumseh,Essex County,Ontario,"Marker is on Banwell Rd, 1.4 kilometers north of County Rd 42, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=90183
92272,,J. Tuzo Wilson,,,,,43.7168,-79.33858,770 Don Mills Road,Toronto,Toronto,Ontario,Marker is at the intersection of Don Mills Road and Saint Dennis Drive on Don Mills Road. ,,http://www.hmdb.org/m.asp?m=92272
96414,,Union of the North West and Hudson's Bay Companies,,,,"Ontario Heritage Foundation, Ministry of Culture, Tourism and Recreation",48.34741,-89.35454,1350 King Road,Thunder Bay,Thunder Bay District,Ontario,"Marker is on King Road, 1.2 kilometers south of Broadway Avenue. ",,http://www.hmdb.org/m.asp?m=96414
100728,,The Great Western Railway,,,,Archaeological and Historic Sites Board of Ontario,42.32029,-83.03842,,Windsor,Essex County,Ontario,Marker is at the intersection of Riverside Drive E and Gayeau Street on Riverside Drive E. ,,http://www.hmdb.org/m.asp?m=100728
102054,,Thousand Islands Bridge System,1938,,,,44.36832,-75.96924,Roadside Pullout on Thousand Islands Parkway,Darlingside,Leeds and Grenville United Counties,Ontario,"Marker is at the intersection of Thousand Islands Parkway and Darlingside Drive, on the right when traveling east on Thousand Islands Parkway. ",,http://www.hmdb.org/m.asp?m=102054
102076,,St. James' Memorial Church,,,,,45.01564,-75.64881,35 Clothier Street West,Kemptville,Leeds and Grenville United Counties,Ontario,"Marker is at the intersection of Clothier Street West (Provincial Highway 18) and Harriet Street, on the right when traveling west on Clothier Street West. ",,http://www.hmdb.org/m.asp?m=102076
102077,,Prescott Street Bridge,,,,North Grenville Heritage Committee and North Grenville Historical Society,45.01681,-75.64684,28 Clothier Street East,Kemptville,Leeds and Grenville United Counties,Ontario,"Marker is at the intersection of Clothier Street East (County Highway 44) and Prescott Street (County Highway 44), on the right when traveling east on Clothier Street East. ",,http://www.hmdb.org/m.asp?m=102077
102088,,Darlingside,,,,Historic Sites and Monuments Board of Canada,44.36831,-75.96935,Roadside Pullout on Thousand Islands Parkway,Darlingside,Leeds and Grenville United Counties,Ontario,"Marker is at the intersection of Thousand Islands Parkway and Darlingside Drive, on the right when traveling east on Thousand Islands Parkway. ",,http://www.hmdb.org/m.asp?m=102088
102090,,The Thousand Islands,Canada's National Parks and National Historic Sites,,,Parks Canada,44.3683,-75.96933,Roadside Pullout on Thousand Islands Parkway,Darlingside,Leeds and Grenville United Counties,Ontario,"Marker is at the intersection of Thousand Islands Parkway and Darlingside Drive, on the right when traveling east on Thousand Islands Parkway. ",,http://www.hmdb.org/m.asp?m=102090
102092,,The Darling Store / Le magasin Darling,Canada's National Parks and National Historic Sites,,,Parks Canada,44.3683,-75.96936,Roadside Pullout on Thousand Islands Parkway,Darlingside,Leeds and Grenville United Counties,Ontario,"Marker is at the intersection of Thousand Islands Parkway and Darlingside Drive, on the right when traveling east on Thousand Islands Parkway. ",,http://www.hmdb.org/m.asp?m=102092
103594,,"""Cariboo"" Cameron",1820-1888,,,Archaeological and Historic Sites Board of Ontario,45.05606,-74.56778,19119 Route 2,South Glengarry,"Stormont, Dundas and Glengarry United Counties",Ontario,"Marker is on County Highway 2, 0.2 kilometers west of Summerstown Road (County Highway 27), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=103594
103602,,Lieutenant-Colonel John Macdonell,(Aberchalder),c. 1750-1809,1923,Historic Sites and Monuments Board of Canada,45.03945,-74.61928,,Cornwall,"Stormont, Dundas and Glengarry United Counties",Ontario,"Marker is at the intersection of County Highway 2 and Stonehouse Point Road, on the right when traveling east on County Highway 2. ",,http://www.hmdb.org/m.asp?m=103602
103603,,Inverarden,,,,Historic Sites and Monuments Board of Canada,45.03036,-74.67,3330 Montreal Road,Cornwall,"Stormont, Dundas and Glengarry United Counties",Ontario,"Marker is on Montreal Road (County Highway 2) ½ kilometer west of Boundary Road, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=103603
103610,,The French Presence in Cornwall,,,,"Ontario Heritage Foundation, Ministry of Culture and Communication",45.01859,-74.7115,300 Montreal Road,Cornwall,"Stormont, Dundas and Glengarry United Counties",Ontario,"Marker is on Montreal Road (County Highway 2) 0.2 kilometers west of McConnell Avenue, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=103610
103612,,The Glengarry Fencibles,,,,Ontario Archaeological and Historic Sites Board,45.02475,-74.71893,505 Fourth Street East,Cornwall,"Stormont, Dundas and Glengarry United Counties",Ontario,"Marker is on Fourth Street East, 0.1 kilometers east of Marlborough Street North, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=103612
103613,,Cornwall Grammar School,,,,Ontario Heritage Trust,45.02292,-74.72858,437 Sydney Street,Cornwall,"Stormont, Dundas and Glengarry United Counties",Ontario,"Marker is on Sydney Street, 0.1 kilometers north of Fourth Street East, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=103613
103614,,Right Reverend John Strachan,1778-1867,,,Historic Sites and Monuments Board of Canada,45.02292,-74.72857,437 Sydney Street,Cornwall,"Stormont, Dundas and Glengarry United Counties",Ontario,"Marker is on Sydney Street, 0.1 kilometers north of Fourth Street East, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=103614
103631,,War of 1812,St. John's Presbyterian Church,,2013,Government of Canada,45.01843,-74.72771,28 Second Street East,Cornwall,"Stormont, Dundas and Glengarry United Counties",Ontario,"Marker is on Second Street East, 0.1 kilometers east of Pitt Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=103631
103632,,The Founding of Cornwall,,,,Ontario Heritage Foundation,45.01476,-74.72798,,Cornwall,"Stormont, Dundas and Glengarry United Counties",Ontario,"Marker is on Water Street West (County Highway 2) 0.1 kilometers west of Pitt Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=103632
103641,,The Rev. John Strachan in Cornwall,,,,Archaeological and Historic Sites Board of Ontario,45.01744,-74.73215,105 Second Street West,Cornwall,"Stormont, Dundas and Glengarry United Counties",Ontario,"Marker is on Second Street West, 0.1 kilometers west of Augustus Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=103641
103668,,Cornwall Canal,,,,Historic Sites and Monuments Board of Canada,45.01465,-74.72809,,Cornwall,"Stormont, Dundas and Glengarry United Counties",Ontario,"Marker is on Water Street West (County Highway 2) 0.1 kilometers west of Pitt Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=103668
103677,,Bellevue 1816,,,1962,Ontario Archaeological and Historical Sites Board,42.09284,-83.11286,525 Dalhousie Street,Amherstburg,Essex County,Ontario,"Marker is on Dalhousie Street, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=103677
103943,,Hawkesbury Mills,,,,Archaeological and Historic Sites Board of Ontario,45.61521,-74.60176,2 John Street,Hawkesbury,Prescott and Russell United Counties,Ontario,"Marker can be reached from John Street, ½ kilometer north of Du Chenail Boulevard. ",,http://www.hmdb.org/m.asp?m=103943
103958,,The Founding of l'Orignal,,,,Ontario Heritage Foundation,45.61849,-74.69227,35 Longueuil Street,L'Orignal,Prescott and Russell United Counties,Ontario,"Marker is at the intersection of Longueuil Street (County Highway 11) and John Street, on the right when traveling north on Longueuil Street. ",,http://www.hmdb.org/m.asp?m=103958
103964,,The Seigneury of L'Orignal,,,,Archaeological and Historic Sites Board of Ontario,45.62354,-74.6836,772 Front Rd W,L'Orignal,Prescott and Russell United Counties,Ontario,"Marker is on Front Road West (County Highway 24) 1 kilometer east of John Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=103964
103967,,District Court-House and Gaol 1825,,,,Archaeological and Historic Sites Board of Ontario,45.61923,-74.69071,1027 Queen Street,L'Orignal,Prescott and Russell United Counties,Ontario,"Marker is at the intersection of Queen Street and Court Street, on the right when traveling east on Queen Street. ",,http://www.hmdb.org/m.asp?m=103967
103968,,"Captain A. Roy Brown, D.S.C.",1893-1944,,,Ontario Heritage Foundation,45.1398,-76.14427,101 Beckwith Street,Carleton Place,Lanark County,Ontario,"Marker is at the intersection of Beckwith Street and Franklin Street, on the right when traveling north on Beckwith Street. ",,http://www.hmdb.org/m.asp?m=103968
103985,,Founding of Carleton Place,,,,Archaeological and Historic Sites Board of Ontario,45.13765,-76.15071,,Carleton Place,Lanark County,Ontario,"Marker is at the intersection of Flora Street and McRostie Street, on the right when traveling south on Flora Street. ",,http://www.hmdb.org/m.asp?m=103985
104000,,The Founding of Almonte,,,,Archaeological and Historic Sites Board of Ontario,45.22637,-76.19409,14 Bridge Street,Almonte,Lanark County,Ontario,"Marker is at the intersection of Bridge Street (County Highway 16A) and Water Street, on the right when traveling south on Bridge Street. ",,http://www.hmdb.org/m.asp?m=104000
104009,,The Rosamonds in Almonte,,,,Ontario Heritage Foundation,45.22543,-76.19789,7 Mill Street,Almonte,Lanark County,Ontario,"Marker is at the intersection of Mill Street and Almonte Street (County Highway 16), on the right when traveling west on Mill Street. ",,http://www.hmdb.org/m.asp?m=104009
104019,,Former Almonte Post Office,,,,Historic Sites and Monuments Board of Canada,45.2255,-76.19518,73 Mill Street,Almonte,Lanark County,Ontario,"Marker is at the intersection of Mill Street and Little Bridge Street, on the right when traveling west on Mill Street. ",,http://www.hmdb.org/m.asp?m=104019
104031,,"""Auld Kirk"" 1836",,,,Archaeological and Historic Sites Board of Ontario,45.21195,-76.21807,,Almonte,Lanark County,Ontario,"Marker is on Wolf Grove Road (County Highway 16) close to  Ramsay Concession 8, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=104031
104090,,The Mill of Kintail and Robert Tait McKenzie,,,,Ontario Archaeological and Historic Sites Board,45.24624,-76.25326,2854 Ramsay Concession 8,Mississippi Mills,Lanark County,Ontario,"Marker can be reached from Ramsay Concession 8, 1.7 kilometers north of Clayton Road. ",,http://www.hmdb.org/m.asp?m=104090
104096,,Robert Tait McKenzie,,,,Historic Sites and Monuments Board of Canada,45.24629,-76.25291,2854 Ramsay Concession 8,Mississippi Mills,Lanark County,Ontario,"Marker can be reached from Ramsay Concession 8, 1.7 kilometers north of Clayton Road. ",,http://www.hmdb.org/m.asp?m=104096
104107,,Dr. James Naismith,1861-1939,,,Archaeological and Historic Sites Board of Ontario,45.24172,-76.23193,4968 County Road 29,Almonte,Lanark County,Ontario,"Marker is on County Road 29, 0.1 kilometers north of James Naismith Way / Clayton Road, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=104107
104108,,Mississippi River Improvement Company,1909-1991,,,,45.22589,-76.19671,61 Mill Street,Almonte,Lanark County,Ontario,"Marker is on Mill Street, 0.1 kilometers west of Little Bridge Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=104108
105537,,Champlain's Astrolabe,,,,Historic Sites and Monuments Board of Canada,45.59876,-76.84442,15906 Highway 17,Cobden,Renfrew County,Ontario,"Marker is on Trans-Canada Highway (Provincial Highway 17) 0.1 kilometers east of Logos Land Road, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=105537
105539,,Champlain's Journey of 1613,,,,Ontario Heritage Foundation,45.62925,-76.87915,30 Highway 17,Cobden,Renfrew County,Ontario,Marker can be reached from Trans-Canada Highway (Provincial Highway 17) 0.3 kilometers west of Main Street. ,,http://www.hmdb.org/m.asp?m=105539
105542,,The Founder of Pembroke,,,,Archaeological and Historic Sites Board of Ontario,45.82326,-77.08505,1032 Pembroke Street East,Pembroke,Renfrew County,Ontario,"Marker is at the intersection of Pembroke Street East (Provincial Highway 17) and Angus Campbell Drive, on the right when traveling south on Pembroke Street East. ",,http://www.hmdb.org/m.asp?m=105542
105544,,Jeanne Lajoie,1899-1930,,,Ontario Heritage Trust,45.82258,-77.12617,303 James Street,Pembroke,Renfrew County,Ontario,"Marker is on James Street, 0.1 kilometers north of Mary Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=105544
105547,,The Pembroke and Mattawan Road,,,,Archaeological and Historic Sites Board of Ontario,45.82948,-77.13826,,Pembroke,Renfrew County,Ontario,"Marker is at the intersection of Pembroke Street West and Riverside Drive, on the right when traveling west on Pembroke Street West. ",,http://www.hmdb.org/m.asp?m=105547
105616,,First Military Test Flights,,,,Historic Sites and Monuments Board of Canada,45.90604,-77.2883,,Petawawa,Renfrew County,Ontario,"Marker is at the intersection of Paquette Road (County Highway 55) and Petawawa Boulevard (County Highway 51), on the right when traveling west on Paquette Road. ",,http://www.hmdb.org/m.asp?m=105616
105618,,Steamboating on the Upper Ottawa,,,,Archaeological and Historic Sites Board of Ontario,46.16796,-77.62062,35753 Highway 17,Laurentian Hills,Renfrew County,Ontario,"Marker is on Provincial Highway 17, 0.1 kilometers west of Kirkwood Way, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=105618
105620,,Nuclear Power Demonstration Reactor,,,,Ontario Heritage Foundation,46.17568,-77.68923,,Laurentian Hills,Renfrew County,Ontario,"Marker is on Trans-Canada Highway (Provincial Highway 17) 0.4 kilometers east of Swisha Road (County Highway 635), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=105620
105622,,Rapids of the Upper Ottawa,,,,Ontario Heritage Foundation,46.25292,-78.28758,,Deux-Rivières,Renfrew County,Ontario,"Marker is on Dunlop Crescent, 0.1 kilometers north of Trans-Canada Highway (Provincial Highway 17), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=105622
105625,,French-Canadian Settlement and the CPR in the Mattawa area,,,,Ontario Heritage Trust,46.31929,-78.70911,285 First Street,Mattawa,Nipissing District,Ontario,"Marker is at the intersection of First Street (County Highway 533) and Bissett Street, on the right when traveling west on First Street. ",,http://www.hmdb.org/m.asp?m=105625
105629,,Mattawa House 1837,,,,Ontario Archaeological and Historic Sites Board,46.31943,-78.70939,285 First Street,Mattawa,Nipissing District,Ontario,"Marker is at the intersection of First Street (County Highway 533) and Brydges Street, on the right when traveling west on First Street. ",,http://www.hmdb.org/m.asp?m=105629
105630,,Canoe Route to the West,,,,Archaeological and Historic Sites Board of Ontario,46.31877,-78.70652,,Mattawa,Nipissing District,Ontario,"Marker is at the intersection of Water Street and Main Street (County Highway 533), on the left when traveling north on Water Street. ",,http://www.hmdb.org/m.asp?m=105630
105631,,The Mattawa Route,,,,Historic Sites and Monuments Board of Canada,46.31863,-78.70595,,Mattawa,Nipissing District,Ontario,"Marker is at the intersection of Water Street and Main Street (County Highway 533), on the right when traveling north on Water Street. ",,http://www.hmdb.org/m.asp?m=105631
105635,,The Bruce Mines,,,,Ontario Archaeological and Historic Sites Board,46.30059,-83.78797,9227 Highway 17,Bruce Mines,Algoma District,Ontario,"Marker is at the intersection of Trans-Canada Highway (Provincial Highway 17) and Taylor Street, on the right when traveling east on Trans-Canada Highway. ",,http://www.hmdb.org/m.asp?m=105635
105638,,"""Ripple Rock""",,,,Archaeological and Historic Sites Board of Ontario,46.3377,-83.95529,,Desbarats,Algoma District,Ontario,"Marker is on Trans-Canada Highway (Provincial Highway 17) 1.5 kilometers west of Kensington Road, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=105638
105640,,Louise de Kiriline Lawrence,1894-1992,,,Ontario Heritage Trust,46.27198,-78.97879,,Calvin,Nipissing District,Ontario,"Marker can be reached from Trans-Canada Highway (Provincial Highway 17) 4.9 kilometers west of County Highway 630, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=105640
105738,,Shingwauk Hall,,,,Ontario Heritage Foundation,46.49988,-84.28757,1520 Queen Street East,Sault Ste. Marie,Algoma District,Ontario,"Marker is on Queen Street East, 0.2 kilometers west of Riverside Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=105738
105739,,Col. John Prince,1796-1870,,,Ontario Archaeological and Historic Sites Board,46.50013,-84.29982,,Sault Ste. Marie,Algoma District,Ontario,"Marker can be reached from Lake Street, 0.6 kilometers south of Queen Street East. ",,http://www.hmdb.org/m.asp?m=105739
105953,,Precious Blood Cathedral,,,,Ontario Heritage Foundation,46.50723,-84.32617,778 Queen Street East,Sault Ste. Marie,Algoma District,Ontario,"Marker is on Queen Street East, 0.2 kilometers west of Pim Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=105953
105955,,Ermatinger House,La Maison Ermatinger,,,Historic Sites and Monuments Board of Canada,46.50582,-84.32498,800 Bay Street,Sault Ste. Marie,Algoma District,Ontario,Marker can be reached from the intersection of Bay Street and Pim Street. ,,http://www.hmdb.org/m.asp?m=105955
105957,,Nicolas Perrot,ca. 1644-1717,,,Historic Sites and Monuments Board of Canada,46.50569,-84.33198,,Sault Ste. Marie,Algoma District,Ontario,Marker can be reached from the intersection of Bay Street and East Street. ,,http://www.hmdb.org/m.asp?m=105957
105959,,Passenger and Packet Freighters on the Upper Great Lakes,,,,Historic Sites and Monuments Board of Canada,46.50872,-84.33552,65 Foster Drive,Sault Ste. Marie,Algoma District,Ontario,"Marker is on Foster Drive, 0.4 kilometers east of St Mary's River Drive, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=105959
105960,,Anna Jameson,1794-1860,,,Ontario Heritage Foundation,46.5104,-84.33928,,Sault Ste. Marie,Algoma District,Ontario,"Marker is on St Mary's River Drive, 0.2 kilometers west of Foster Drive, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=105960
106185,,Sault Ste. Marie Ship Canal,Canal de Sault Ste. Marie,,1998,Historic Sites and Monuments Board of Canada,46.51304,-84.35064,1 Canal Drive,Sault Ste. Marie,Algoma District,Ontario,"Marker can be reached from Canal Drive, 0.7 kilometers south of Huron Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=106185
106362,,"The ""Chicora"" Incident",1870,,,Ontario Archaeological and Historic Sites Board,46.51336,-84.35464,1 Canal Drive,Sault Ste. Marie,Algoma District,Ontario,"Marker is on Canal Drive, 1 kilometer west of Huron Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=106362
106373,,The North West Company Post,,,,Ontario Heritage Foundation,46.51507,-84.34553,,Sault Ste. Marie,Algoma District,Ontario,"Marker can be reached from Hub Trail, 0.1 kilometers east of Canal Drive, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=106373
106374,,Francis Hector Clergue,(1856-1939),,,Historic Sites and Monuments Board of Canada,46.51523,-84.34678,5 Canal Drive,Sault Ste. Marie,Algoma District,Ontario,"Marker is at the intersection of Hub Trail and Canal Drive, on the right when traveling north on Hub Trail. ",,http://www.hmdb.org/m.asp?m=106374
