MarkerId,MarkerNumber,Title,Subtitle,Annotation,YearErected,ErectedBy,Latitude,Longitude,StreetAddress,City,County,State,Location,Missing,Link
96174,57,Franktown,,,1946,"The State Historical Society of Colorado from The Mrs. J.N. Hall Foundation and by The American Pioneer Trails Association, Dr. Margaret Long and Children of Franktown.",39.38918,-104.7526,,Franktown,Douglas County,Colorado,"Marker is on State Highway 83, 0.1 miles south of State Highway 86, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=96174
96176,54,Twenty Mile House,,,1945,"the State Historical Society of Colorado from The Mrs. J.N. Hall Foundation and by The American Pioneer Trails Association, Dr. Margaret Long and the School Children of Parker.",39.51871,-104.7632,10795 Victorian Drive,Parker,Douglas County,Colorado,"Marker is at the intersection of Mainstreet and Victoria Drive, on the right when traveling east on Mainstreet. ",,http://www.hmdb.org/m.asp?m=96176
96186,,A Memorial to the Pioneers,,,1929,"the Optimist Club of Littleton, Colorado.",39.61367,-105.02028,2707 West Main Street,Littleton,Arapahoe County,Colorado,Marker can be reached from the intersection of West Main Street and West Littleton Boulevard. ,,http://www.hmdb.org/m.asp?m=96186
96234,,Red Light District Market Street,1890 - 1912,Lower Downtown Walking Tour,,Lower Downtown Historic District.,39.75354,-104.9938,1949 Market Street,Denver,Denver County,Colorado,"Marker is at the intersection of Market Street and 20th Street, on the right when traveling south on Market Street. ",,http://www.hmdb.org/m.asp?m=96234
96236,,The House of Mirrors,1942 Market Street,,,the Lower Downtown Historic District.,39.75321,-104.9938,1942 Market Street,Denver,Denver County,Colorado,Marker is on Market Street south of 20th Street. ,,http://www.hmdb.org/m.asp?m=96236
96238,,Hop Alley/Chinese Riot of 1880,,Lower Downtown Walking Tour,,Lower Downtown Historic District,39.75395,-104.9941,1962 Blake St,Denver,Denver County,Colorado,"Marker is at the intersection of 20th Street and Blake Street, on the right when traveling south on 20th Street. <font color=red> Reported permanently removed.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=96238
96283,,Wynkoop Street RR Bridge,1908,Lower Downtown Walking Tour,,"Denver's Landmark Preservation Commission, Lower Downtown Historic District.",39.75012,-105.0032,1401 Wynkoop Street,Denver,Denver County,Colorado,"Marker is on Wynkoop Street, 0.1 miles west of 15th Street, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=96283
96334,,Hastings Mine Explosion,1917,,,,37.33884,-104.6253,,Ludlow,Las Animas County,Colorado,"Marker is at the intersection of County Road 44 and County Road 51, on the left when traveling west on County Road 44. ",,http://www.hmdb.org/m.asp?m=96334
96553,,WWI Medical Staff Memorial,,,,The Works Progress Administration (later - Works Projects Administration).,39.74714,-104.8375,12950 East Montview Boulevard,Aurora,Adams County,Colorado,Memorial can be reached from East Montview Boulevard when traveling south. ,,http://www.hmdb.org/m.asp?m=96553
96555,,Charles Kelly Boulevard,,,,,39.74457,-104.8376,13001 East 17th Place,Aurora,Adams County,Colorado,"Memorial is at the intersection of East 17th Place and Sharon A. Lane Drive, on the right on East 17th Place. ",,http://www.hmdb.org/m.asp?m=96555
96560,,Sharon A. Lane Drive,,,,,39.74458,-104.8345,13120 East 19th Avenue,Aurora,Adams County,Colorado,"Memorial is on East 17th Place west of Victor Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=96560
97294,,Edward W. Wynkoop,,,,,39.75322,-104.9989,1738 Wynkoop Street,Denver,Denver County,Colorado,"Marker is on Wynkoop Street south of 18th Street, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=97294
97346,,18th St. Atrium / Littleton Creamery Beatrice Cold Storage Warehouse,,Lower Downtown Walking Tour,,the Lower Downtown Historic District.,39.75375,-104.99832,1621 18th Street,Denver,Denver County,Colorado,"Marker is at the intersection of 18th Street and Wynkoop Street, on the right when traveling north on 18th Street. ",,http://www.hmdb.org/m.asp?m=97346
97348,,Merchandise Mart,1930,Lower Downtown Walking Tour,,the Lower Downtown Historic District.,39.75399,-104.99668,1863 Wazee Street,Denver,Denver County,Colorado,"Marker is at the intersection of Wazee Street and 19th Street, on the right when traveling north on Wazee Street. ",,http://www.hmdb.org/m.asp?m=97348
97357,,Blake Street Area,Lower Downtown Historic District,Established 1988,,the Denver Landmark Commission.,39.75396,-104.99497,1925 Blake Street,Denver,Denver County,Colorado,"Marker is on Blake Street west of 20th Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=97357
97358,,Windsor Farm Dairy Building / The Crocker Cracker Factory,,Lower Downtown Walking Tour,,the Lower Downtown Historic District.,39.75317,-104.9956,1860 Blake Street,Denver,Denver County,Colorado,"Marker is at the intersection of Blake Street and 19th Street, on the left when traveling west on Blake Street. ",,http://www.hmdb.org/m.asp?m=97358
97391,,St. Elmo Hotel,1896,Lower Downtown Walking Tour,,the Lower Downtown Historic District.,39.75131,-104.99758,1433 17th Street,Denver,Denver County,Colorado,"Marker is at the intersection of 17th Street and Blake Street, on the left when traveling south on 17th Street. ",,http://www.hmdb.org/m.asp?m=97391
97394,,Denver City Railway Building,1883,Lower Downtown Walking Tour,,the Lower Downtown Historic District.,39.75278,-104.99947,1635 17th Street,Denver,Denver County,Colorado,"Marker is at the intersection of 17th Street and Wynkoop Street, on the right when traveling north on 17th Street. ",,http://www.hmdb.org/m.asp?m=97394
97395,,"Barteldes, Hartig Building",1906,Lower Downtown Walking Tour,,the Lower Downtown Historic District.,39.7519,-105.00075,1600 Wynkoop Street,Denver,Denver County,Colorado,"Marker is at the intersection of 16th Street and Wynkoop Street, on the right when traveling north on 16th Street. ",,http://www.hmdb.org/m.asp?m=97395
97396,,C. S. Morey Mercantile Building,1896,Lower Downtown Walking Tour,,the Lower Downtown Historic District.,39.75172,-105.001,1628 16th Street,Denver,Denver County,Colorado,"Marker is at the intersection of Wynkoop Street and 16th Street Mall, on the right when traveling east on Wynkoop Street. ",,http://www.hmdb.org/m.asp?m=97396
97412,,Manny's Bridge,,,,,39.75013,-105.00326,1401 Wynkoop Street,Denver,Denver County,Colorado,"Marker is on Wynkoop Street, 0.1 miles west of 15th Street, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=97412
97415,,Spratlen-Anderson Building,1906,Lower Downtown Walking Tour,,the Lower Downtown Historic District.,39.75082,-105.00215,1450 Wynkoop Street,Denver,Denver County,Colorado,"Marker is at the intersection of 15th Street and Wynkoop Street, on the right when traveling south on 15th Street. ",,http://www.hmdb.org/m.asp?m=97415
97417,,The Edbrooke Lofts,,,,,39.75067,-105.00237,1450 Wynkoop Street,Denver,Denver County,Colorado,"Marker is at the intersection of Wynkoop Street and 15th Street, on the right when traveling north on Wynkoop Street. ",,http://www.hmdb.org/m.asp?m=97417
97420,559,Cherry Creek Camp,Douglas County 20 Mile Camp,,2010,Daughters of Utah Pioneers.,39.56417,-104.78515,17710 Valley Hi Drive,Parker,Douglas County,Colorado,Marker can be reached from the intersection of East Valley Hi Drive and South Parker Road (State Highway 83). ,,http://www.hmdb.org/m.asp?m=97420
97575,,Hood House,,Town of Parker Landmark,,Town of Parker,39.5638,-104.78483,17710 East Valley Hi Drive,Parker,Douglas County,Colorado,Marker can be reached from the intersection of East Valley Hi Drive and Parker Road (Colorado Highway 83). ,,http://www.hmdb.org/m.asp?m=97575
97576,,Dedication to Parker's Most Significant Early Doctor,,,2010,"Parker Adventist Hospital, Dr. Heath's Grand Children - Edward V. Heath and Claire Heath Frink (Dec.), Van Landschoot family, Strain family and the Town of Parker.",39.51842,-104.76125,19751 East Mainstreet,Parker,Douglas County,Colorado,"Marker is at the intersection of East Mainstreet and South Pikes Peak Drive, on the right when traveling west on East Mainstreet. ",,http://www.hmdb.org/m.asp?m=97576
97715,212,"Road to Santa Fe - Over the Pass / Santa Fe Trail Country - ""Uncle Dick"" Wootton",,,1997,Colorado Historical Society,36.99388,-104.4799,,Trinidad,Las Animas County,Colorado,Marker can be reached from Interstate 25 Frontage Road when traveling north. ,,http://www.hmdb.org/m.asp?m=97715
97716,247,The Ludlow Massacre - Cultural Frontier / Hispano Colorado - El Moro Country,,,1999,Colorado Historical Society,37.2256,-104.49403,,Trinidad,Las Animas County,Colorado,Marker can be reached from the intersection of El Moro Road (at milepost 18) and Linden Avenue (County Road 71.1). ,,http://www.hmdb.org/m.asp?m=97716
97717,181,Huerfano Butte,Beacon to Settlement,,1996,Colorado Historical Society,37.74886,-104.83373,,Walsenburg,Huerfano County,Colorado,"Marker is on Interstate 25 at milepost 59,, 0.3 miles north of County Road 103, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=97717
97729,,10th Mountain Division Memorial,"Summit: Tennessee Pass, Co",,1959,"10th Mountain Division Memorial Fund, Tenth Mountain Division Foundation.",39.36154,-106.31052,,Leadville,Lake County,Colorado,"Memorial is at the intersection of U.S. 24 and Tennessee Pass Rd, on the left when traveling south on U.S. 24. ",,http://www.hmdb.org/m.asp?m=97729
97734,219,A Highway for the Ages - Trail Days / Palmer's City - Pinon County,,,1998,Colorado Historical Society,38.50016,-104.62518,,Pueblo,Pueblo County,Colorado,"Marker can be reached from Interstate 25 at milepost 115,, 1 mile north of Young Hollow Road (Exit 114) when traveling north. ",,http://www.hmdb.org/m.asp?m=97734
97739,192,Welcome to Colorado - Trinidad Country / Trinidad - Army of the West,,,1997,Colorado Historical Society,37.16989,-104.51054,309 Nevada Avenue,Trinidad,Las Animas County,Colorado,"Marker is at the intersection of Nevada Avenue and North Animas Street, on the right when traveling south on Nevada Avenue. ",,http://www.hmdb.org/m.asp?m=97739
97969,288,Russellville - History of Franktown / Franktown Country - Timber Industry,,,2002,Colorado Historical Society,39.40733,-104.75996,3093 North State Highway 83,Franktown,Douglas County,Colorado,"Marker is at the intersection of State Highway 83 and Lost Lake Drive, on the right when traveling south on State Highway 83. ",,http://www.hmdb.org/m.asp?m=97969
97972,,Newcomb House,10965 Pikes Peak Drive,Town of Parker Landmark,,Town of Parker,39.5175,-104.76191,100965 South Pikes Peak Drive,Parker,Douglas County,Colorado,"Marker is on South Pikes Peak Drive south of Pilgrims Place, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=97972
97974,,Ave Maria Chapel,at Matthew's Episcopal Church,19580 E. Pilgrim Place,,Town of Parker,39.51732,-104.7626,19580 East Pilgrim Place,Parker,Douglas County,Colorado,Marker can be reached from East Pilgrim Place. ,,http://www.hmdb.org/m.asp?m=97974
98539,,The Historic Fort Collins Weather Station,National Weather Service Cooperative Station 05-3005,,,Colorado State University,40.57636,-105.08597,,Fort Collins,Larimer County,Colorado,"Marker can be reached from North Drive, 0.1 miles east of Meridian Avenue. ",,http://www.hmdb.org/m.asp?m=98539
100196,,"Julesburg, Colorado",The Pony Express,,1961,the Fort Sedgwick Historical Society National Pony Express Centennial Association,40.98569,-102.26351,300 West 1st Street,Julesburg,Sedgwick County,Colorado,"Marker is at the intersection of First Street (U.S. 385) and Pine Street, on the right when traveling east on First Street. ",,http://www.hmdb.org/m.asp?m=100196
100203,,Colorado,Entering the Centennial State,,,,40.98754,-102.26082,218 East 1st Street,Julesburg,Sedgwick County,Colorado,"Marker is on East First Street (U.S. 385), on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=100203
100500,,"Women & Children's March, 1914",,,,the Trinidad Historical Society.,37.16967,-104.50225,312 East Main Street,Trinidad,Las Animas County,Colorado,Marker is at the intersection of East Main Street (U.S. 160) and South Walnut Street on East Main Street. ,,http://www.hmdb.org/m.asp?m=100500
100501,,The Coal Miner's Canary,,,2010,the Trinidad-Las Animas County Hispanic Chamber of Commerce & the Southern Colorado Coal Miners Memorial & Scholarship Fund Committee.,37.16809,-104.50682,219 West Main Street,Trinidad,Las Animas County,Colorado,"Marker is at the intersection of West Main Street (U.S. 160) and North Convent Street, on the right when traveling west on West Main Street. ",,http://www.hmdb.org/m.asp?m=100501
100504,,Coal Miners' Memorial,1996,,1996,the Trinidad-Las Animas County Hispanic Chamber of Commerce Coal Miners Memorial Committee.,37.16819,-104.50671,219 West Main Street,Trinidad,Las Animas County,Colorado,"Marker is at the intersection of West Main Street (U.S. 160) and North Convent Street, on the right when traveling west on West Main Street. ",,http://www.hmdb.org/m.asp?m=100504
100505,,<i>A Clash </i> of Cultures,,,,the Trinidad Historical Society.,37.16791,-104.50711,231 West Main Street,Trinidad,Las Animas County,Colorado,"Marker is at the intersection of West Main Street (U.S. 160) and North Beech Street, on the right when traveling west on West Main Street. ",,http://www.hmdb.org/m.asp?m=100505
100506,,Ludlow Tent Colony Site Memorial,The Ludlow Massacre,,1918,United Mine Workers of America.,37.33921,-104.58392,,Ludlow,Las Animas County,Colorado,Marker can be reached from the intersection of Road 44 and 61.5. ,,http://www.hmdb.org/m.asp?m=100506
100509,,The Ludlow Massacre,,,1918,UMWA L.U. 9856 Dist. 15,37.33921,-104.58389,,Ludlow,Las Animas County,Colorado,Marker can be reached from the intersection of County Road 44 and 61.5. ,,http://www.hmdb.org/m.asp?m=100509
100513,,Celebration & Sorrow,,,,,37.33921,-104.58383,,Ludlow,Las Animas County,Colorado,Marker can be reached from the intersection of County Road 44 and 61.5. ,,http://www.hmdb.org/m.asp?m=100513
100808,1w,Mint Robbery February 1864,Wall Street of the Rockies,"Seventeenth Street Denver, Colorado",,Walk of Fame International,39.74998,-104.9961,1301 17th Street,Denver,Denver County,Colorado,"Marker can be reached from 17th Street just west of Larimer Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=100808
103934,,The William C. Stover House,,,1996,Landmark Preservation Committee,40.58124,-105.0757,503 Remington Street,Fort Collins,Larimer County,Colorado,,,http://www.hmdb.org/m.asp?m=103934
104504,,Butch Cassidy,In the Grand Valley,,2017,Robert Leroy Parker Chapter No 1889 E Clampus Vitus,39.15361,-108.73652,Welcome Center Park,Fruita,Mesa County,Colorado,Marker can be reached from Interstate 70 Frontage Road (Interstate 70). ,,http://www.hmdb.org/m.asp?m=104504
104717,,Dimensions,Great Sand Dunes National Monument,,,"National Park Service, U.S. Department of the Interior",37.73893,-105.51709,,Mosca,Alamosa County,Colorado,Marker is on State Highway 150. ,,http://www.hmdb.org/m.asp?m=104717
104869,,Old Stone Fort,,,1950,"the State Historical Society of Colorado from the Mrs. J.N. Hall Foundation and by the Zebulon Pike and Kinnikinnik Chapters, D. A. R., and by citizens of the Monument region.",39.09813,-104.87646,18255 Davidson Street,Monument,El Paso County,Colorado,Marker is on Davidson Street south of Colorado Route 105. ,,http://www.hmdb.org/m.asp?m=104869
104912,,The Santa Fe Trail,,,1977,the State Historical Society of Colorado with the Trinidad Chamber of Commerce and H. K. Holloway of Trinidad in 1930 and replaced through the Mrs. J. N. Hall Foundation in 1977.,37.16852,-104.50582,101 West Main Street,Trinidad,Las Animas County,Colorado,"Marker is at the intersection of West Main Street and North Commercial Street, on the right when traveling west on West Main Street. ",,http://www.hmdb.org/m.asp?m=104912
105248,,Antoine Janis Cabin,,,,"Fort Collins Museum, Fort Collins Breakfast Rotary Club",40.58446,-105.0738,,Fort Collins,Larimer County,Colorado,"Marker is on Mathews Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=105248
105505,,Denver & Rio Grande Railroad Depot,,,1974,the United States Department of the Interior.,39.37402,-104.86234,420 Elbert Street,Castle Rock,Douglas County,Colorado,Marker can be reached from Elbert Street north of 4th Street when traveling east. ,,http://www.hmdb.org/m.asp?m=105505
105536,,Trinidad's First City Building,,,,the Trinidad Historical Society.,37.17073,-104.50671,314 North Commercial Street,Trinidad,Las Animas County,Colorado,"Marker is on North Commercial Street north of Plum Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=105536
105783,,WWII 10th Mountain Division,United States Army,,2009,"the Tenth Mountain Division Foundation, Inc.",39.64659,-105.04734,4400 West Kenyon Avenue,Denver,Denver County,Colorado,"Memorial can be reached from Omaha Drive, 0.1 miles west of Denver Drive. ",,http://www.hmdb.org/m.asp?m=105783
106474,,Changing Hands --- Changing Lands,,,,United States Forest Service,37.10303,-102.57887,,Campo,Baca County,Colorado,"Marker can be reached from the intersection of S. Main Street (U.S. 287) and 6th Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=106474
106897,,Madonna of the Trail,,,1928,National Society Daughters of the American Revolution,38.08937,-102.61906,,Lamar,Prowers County,Colorado,"Marker is at the intersection of Main Street (U.S. 50) and E. Beech Street, on the right when traveling north on Main Street. ",,http://www.hmdb.org/m.asp?m=106897
106936,,Welcome to Colorado - Lamar Country,,,1997,"Colorado Historical Society, Colorado Department of Transportation, Federal Highway Administration",38.08965,-102.61884,109 E. Beech St,Lamar,Prowers County,Colorado,"Marker can be reached from the intersection of Main Street (U.S. 50) and E. Beech Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=106936
106937,,Experience the Past on the Santa Fe Trail,,,,,38.08966,-102.61879,109 E. Beech St,Lamar,Prowers County,Colorado,"Marker can be reached from the intersection of Main Street (U.S. 50) and E. Beech Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=106937
106939,,Santa Fe Trail,1822 - 1872,,,,38.11129,-102.61823,,Lamar,Prowers County,Colorado,"Marker is on Main Street (U.S. 50) 0.3 miles south of Colorado Highway 196, on the right when traveling north. <font color=red> Reported permanently removed.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=106939
107174,,Kiowa County Veterans Memorial,,,,,38.47801,-102.77853,,Eads,Kiowa County,Colorado,"Memorial can be reached from E 15th Street (U.S. 287) 0.1 miles east of Maine Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=107174
107178,,High Plains Country,,,1997,"Colorado Historical Society, Colorado Department of Transportation, Federal Highway Administration",38.47802,-102.77913,,Eads,Kiowa County,Colorado,"Marker can be reached from E 15th Street (U.S. 287) 0.1 miles east of Maine Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=107178
107179,,Eads Roadside Park Exhibit,,,,,38.47805,-102.77924,,Eads,Kiowa County,Colorado,"Marker can be reached from E 15th Street (U.S. 287) 0.1 miles east of Maine Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=107179
107232,,Comanche Crossing Centennial,,,,Union Pacific Railroad,39.73665,-104.32491,,Strasburg,Arapahoe County,Colorado,Marker can be reached from the intersection of Railroad Street and Arapahoe Street. ,,http://www.hmdb.org/m.asp?m=107232
107245,,Hugo Country,,,2001,"Colorado Historical Society, Colorado Department of Transportation, Federal Highway Administration",39.13287,-103.46463,,Hugo,Lincoln County,Colorado,"Marker can be reached from 4th Street (U.S. 287) west of 7th Avenue, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=107245
107246,,Welcome to Lincoln County,,,2006,"Colorado Department of Transportation, Lincoln County Historical Society",39.13284,-103.46453,,Hugo,Lincoln County,Colorado,"Marker can be reached from 4th Street (U.S. 287) west of 7th Avenue, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=107246
107277,,United States Air Force Academy,,,,,38.97868,-104.81069,,Colorado Springs,El Paso County,Colorado,"Marker is on Interstate 25 at milepost 152, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=107277
107827,,Getting from There to Here,,,,"Federal Highway Administration, National Scenic Byways & Greater Arkansas River Nature Association",39.03382,-106.25717,,Buena Vista,Chaffee County,Colorado,"Marker is on U.S. 24, 1 mile east of County Highway 397, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=107827
107833,,Stagecoach Road to Riches,,,,"Federal Highway Administration, National Scenic Byways & Greater Arkansas River Nature Association",39.03382,-106.25715,,Buena Vista,Chaffee County,Colorado,"Marker is on U.S. 24, 1 mile east of County Highway 397, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=107833
107835,,The Placers In Between,,,,,39.03381,-106.25714,,Buena Vista,Chaffee County,Colorado,"Marker is on U.S. 24, 1 mile east of County Highway 397, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=107835
107845,,Foote's Rest,,,,"Town of Frisco, Colorado",39.57607,-106.09599,510 East Main Street,Frisco,Summit County,Colorado,"Marker is at the intersection of East Main Street and Fifth Avenue, on the left when traveling west on East Main Street. ",,http://www.hmdb.org/m.asp?m=107845
107886,,Hartsel,And The Surrounding Area,,,"Colorado Historical Society, Colorado Division of Wildlife and Park County Tourism & Community Development Office",39.02113,-105.79678,,Hartsel,Park County,Colorado,"Marker is on U.S. 24, 0.2 miles west of State Highway 9, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=107886
107890,,Heritage,Character and Adaptability,,,"Colorado Historical Society, Colorado Division of Wildlife and Park County Tourism & Community Development Office",39.02113,-105.79678,,Hartsel,Park County,Colorado,"Marker is on U.S. 24, 0.2 miles west of State Highway 9, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=107890
107969,,Kokomo Masonic Lodge,,,,,39.39054,-106.19028,,Climax,Summit County,Colorado,"Marker is on State Highway 91, 9.8 miles south of Interstate 70, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=107969
110323,,"""Dinky"" Locomotive",,,,,40.96355,-102.38809,,Ovid,Sedgwick County,Colorado,"Marker is at the intersection of Main Street and Morgan Avenue, on the left when traveling north on Main Street. ",,http://www.hmdb.org/m.asp?m=110323
110329,,"Ovid, Colorado",,,,Ovid Community & National Pony Express Centennial Association,40.96073,-102.38797,,Ovid,Sedgwick County,Colorado,"Marker is at the intersection of Saunders Avenue (U.S. 138) and Main Street, on the left when traveling west on Saunders Avenue. ",,http://www.hmdb.org/m.asp?m=110329
111367,,Castle Rock,,,,,39.75583,-105.22367,,Golden,Jefferson County,Colorado,,,http://www.hmdb.org/m.asp?m=111367
111389,,Colorado National Guard Armory,,,,,39.75583,-105.22367,907 11th St,Golden,Jefferson County,Colorado,"Marker is at the intersection of 11th Street and Arapahoe street, on the right when traveling west on 11th Street. ",,http://www.hmdb.org/m.asp?m=111389
111418,,Triceratops Trail,,,,"The Greater Denver Area Gem and Mineral Council, the Rocky Mountain Association of Geologists, and the Friends of Dinosaur Ridge.",39.74319,-105.22126,,Golden,Jefferson County,Colorado,"Marker is on 6th Avenue (U.S. 6) ½ mile south of 19th Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=111418
112932,,Norwegian Memorial,99th Infantry Battalion (Separate) Memorial,Norwegian Operational Groups of the OSS Memorial,1985,99th Infantry Battalion Veterans Association,39.36208,-106.31089,,Leadville,Lake County,Colorado,"Memorial is at the intersection of Hwy 24 and Tennessee Pass Road, on the right when traveling north on Hwy 24. ",,http://www.hmdb.org/m.asp?m=112932
114058,,Triceratops Tracks,,,,"Erected by The Greater Denver Area Gem and Mineral Council, the Rocky Mountain Association of Geologists, and the Friends of Dinosaur Ridge.",39.74324,-105.21946,,Golden,Jefferson County,Colorado,,,http://www.hmdb.org/m.asp?m=114058
114059,,Palm Fronds,,,,"Erected by The Greater Denver Area Gem and Mineral Council, the Rocky Mountain Association of Geologists, and the Friends of Dinosaur Ridge.",39.7433,-105.21946,,Golden,Jefferson County,Colorado,,,http://www.hmdb.org/m.asp?m=114059
114062,,Bird Track,,,,"The Greater Denver Area Gem and Mineral Council, the Rocky Mountain Association of Geologists, and the Friends of Dinosaur Ridge.",39.74314,-105.21946,,Golden,Jefferson County,Colorado,,,http://www.hmdb.org/m.asp?m=114062
114442,,"""I Do"" Fire",,,,Department of the Interior Bureau of Land Management,40.48332,-108.18205,,Maybell,Moffat County,Colorado,"Marker is on U.S. 40 west of County Highway 143, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=114442
114444,,The Johnson Homestead,,,,,40.51766,-107.98973,63345 US Highway 40,Maybell,Moffat County,Colorado,"Marker is on U.S. 40, 6 miles east of Lowell Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=114444
116085,,Finding Our Roots / New Faces Along the River / Pike Explores the Valley,,,,Federal Highway Administration and Greater Arkansas River Association,38.59204,-106.08494,,Salida,Chaffee County,Colorado,"Marker is on U.S. 285, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=116085
116849,,The Last Coal Burning Steam Engine,,,,,37.16847,-104.50941,638 Purgatoire Drive,Trinidad,Las Animas County,Colorado,"Marker is on Purgatoire Drive west of North Animas Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=116849
116920,,Former Mine Sites of Mt. Harris & Victor American,,,1990,,40.47964,-107.14076,,Hayden,Routt County,Colorado,"Marker is at the intersection of U.S. 40 at milepost 114.5 and County Highway 52, on the right when traveling east on U.S. 40. ",,http://www.hmdb.org/m.asp?m=116920
116921,,The Hayden Surveys,Ferdinand Vandeveer Hayden,(1829-1887),1997,"Colorado Historical Society, Colorado Department of Transportation, and Federal Highway Administration",40.50693,-107.37997,,Hayden,Routt County,Colorado,"Marker is on U.S. 40 at milepost 100.5, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=116921
116922,,Range Lands,,,1997,"Colorado Historical Society, Colorado Department of Transportation, and Federal Highway Administration",40.50693,-107.37995,,Hayden,Routt County,Colorado,"Marker is on U.S. 40 at milepost 100.5, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=116922
117048,,The Jackson Hotel,,,2002,Al Packer Chapter 100 E Clampus Vitus,38.51257,-106.07702,6340 HWY 285,Poncha Springs,Chaffee County,Colorado,"Marker is on U.S. 285, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=117048
118240,,"Unity Lodge No. 142, A.F. & A.M.",Works Progress Administration,,,Works Progress Administration,38.48019,-102.78282,,Eads,Kiowa County,Colorado,"Marker is on West 13th Street east of Slater Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=118240
118241,,Hugo Municipal Pool,Works Progress Administration,1938,1938,Works Progress Administration,39.13331,-103.46587,,Hugo,Lincoln County,Colorado,"Marker is at the intersection of 4th Street (U.S. 287) and 6th Avenue, on the right when traveling north on 4th Street. ",,http://www.hmdb.org/m.asp?m=118241
118570,,Welcome to Union Station,Denver's Transportation Hub,1881 - Present,,,39.75292,-104.99982,1701 Wynkoop Street,Denver,Denver County,Colorado,"Marker is at the intersection of Wynkoop Street and 17th Street, on the right when traveling south on Wynkoop Street. ",,http://www.hmdb.org/m.asp?m=118570
118576,,Union Station Timeline,1881-2014,,,,39.75291,-104.99983,1701 Wynkoop Street,Denver,Denver County,Colorado,"Marker is at the intersection of Wynkoop Street and 17th Street, on the right when traveling south on Wynkoop Street. ",,http://www.hmdb.org/m.asp?m=118576
118585,,The People of the Station,and the Stories they Tell,Voices from the Past,,,39.75293,-104.9998,1701 Wynkoop Street,Denver,Denver County,Colorado,"Marker is at the intersection of Wynkoop Street and 17th Street, on the right when traveling south on Wynkoop Street. ",,http://www.hmdb.org/m.asp?m=118585
118589,,When the Depot Became a Station,1914,,,,39.75363,-105.00024,1701 Wynkoop Street,Denver,Denver County,Colorado,Marker can be reached from the intersection of Wynkoop Street and 17th Street. ,,http://www.hmdb.org/m.asp?m=118589
118591,,Local Transit Through the Ages,Look How Far We've Come,1871-Present,,,39.75228,-105.00069,1605 Wynkoop Steet,Denver,Denver County,Colorado,"Marker is on Wynkoop Street north of 16th Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=118591
118592,,Union Station,1880 / 1914,Lower Downtown Walking Tour,,Lower Downtown District,39.75313,-104.99976,1701 Wynkoop Street,Denver,Denver County,Colorado,Marker is on Wynkoop Street near 17th Street. ,,http://www.hmdb.org/m.asp?m=118592
118595,,Warehouses,Lower Downtown Historic District,Established 1988,,Denver Landmark Commission & Lower Downtown Historic District,39.75352,-104.99863,1634 18th Street,Denver,Denver County,Colorado,"Marker is on Wynkoop Street south of 18th Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=118595
118597,,Barney Ford Building,1863,Lower Downtown Walking Tour,,Lower Downtown Historic District,39.74975,-104.99992,1514 Blake Street,Denver,Denver County,Colorado,Marker is on Blake Street. ,,http://www.hmdb.org/m.asp?m=118597
